city,route_id,line_local,line_en,operator,operator_source,technology,legal_class,mode,n_stations,is_loop,length_km_greatcircle,in_vehicle_min_sum,commercial_speed_proxy_kmh,trains_per_hour,headway_min,headway_source,constant_fill_share,speed_proxy_reliable,T1_uitp_line_criteria,T2_designated_urban_system,T3_scope,T3_basis,fare_flag,verdict,shares_line_with_routes,name_source,assignment_confidence,amap_line_id,note,technology_source,train_formation,capacity_per_train,capacity_class_national
Xian,10,10号线,Line 10,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,17,False,63.4,100.0,38.0,6.22,9.6,published_peak_offpeak_only,0.879,True,pass,pass,urban,speed proxy 38 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000145392,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,14,14号线,Line 14,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,18,False,75.8,105.7,43.0,6.07,9.9,published_peak_offpeak_only,0.879,True,pass,pass,urban,speed proxy 43 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000076251,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,16,16号线,Line 16,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,9,False,26.7,42.0,38.2,5.62,10.7,published_peak_offpeak_only,0.875,True,pass,pass,urban,speed proxy 38 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000151628,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xian,17,西户线,Xi'an-Huxian Line,西安地下铁道客运公司 / Xi'an Underground Railway Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel urban express (市域快速轨道系统),城市轨道交通: 市域快速轨道系统 (GB/T 44413-2024 Table 4 row 9),suburban / regional express,2,False,49.1,50.0,58.9,6.13,9.8,published_peak_offpeak_only,0.884,False,fail,fail,metropolitan (Tier B),designated 市域 / regional line,,exclude,,Amap topology match 2026-08-21 with manual override,medium,900000074025,"西户线 excluded. Primary ground T1: the service is diesel locomotive-hauled, so it is not an electrically powered railway. Secondary ground T2: it runs on China National Railway Group infrastructure, dispatched by 中国铁路西安局集团, with 西安市轨道交通集团 holding the passenger-service right only, which is the ground on which Beijing S2 and the Shanghai Jinshan Railway are excluded. Removes 户县站; 阿房宫南 is retained as a Line 5 station.","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 or 中运能 (GB/T Table 2 permits both)
Xuzhou,1,1号线,Line 1,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,18,False,40.9,78.0,31.4,6.82,8.8,published_interval_band_line,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000049063,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xuzhou,2,2号线,Line 2,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,20,False,45.7,80.0,34.2,6.8,8.8,press_quoted_operator_notice,0.003,True,pass,pass,urban,speed proxy 34 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000065741,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Xuzhou,3,3号线,Line 3,,,steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,22,False,48.7,96.0,30.4,6.8,8.8,press_quoted_operator_notice,0.0,True,pass,pass,urban,speed proxy 30 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000065739,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Yokohama,1,ブルーライン (1・3号線),Blue Line (Lines 1 and 3),Yokohama City Transportation Bureau (横浜市交通局),,steel-wheel metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,32,False,75.8,140.2,32.4,8.11,7.4,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,DEFECT in the 2025 file: veh sums both directions (22.0 trains/h against 6.5 full-length plus short-turn trips per direction in the 2024-12-27 operator GTFS); v2 rebuilds veh and avg_wait from that feed (R6b),"Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Yokohama,2,グリーンライン (4号線),Green Line (Line 4),Yokohama City Transportation Bureau (横浜市交通局),,steel-wheel linear-motor metro,鉄道事業法 第一種鉄道事業; 都市高速鉄道 (都市計画法); MLIT 地下鉄事業者,metro,10,False,24.9,41.5,35.9,8.74,6.9,gtfs_weekday_trips,,True,pass,pass,urban,speed proxy 36 km/h at or below 60,,include,,operator feed / hand-coded registry,exact,,"DEFECT in the 2025 file: veh sums both directions (19.9 trains/h against 168 and 169 weekday trips per direction, 8.4 per hour, in the 2024-12-27 operator GTFS); v2 rebuilds veh and avg_wait from that feed (R6b)","Japan Subway Association (JAMETRO) 公営地下鉄一覧 and MLIT 地下鉄事業者 list, held at 'August - revision/How each country defines the metro/JP/JP.txt'. This roster covers the conventional municipal and Tokyo Metro subway undertakings ONLY and does not extend to the AGT and monorail lines, which carry their own operator sources",,,
Zhengzhou,1,1号线,Line 1,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,30,False,77.1,146.0,31.7,9.49,6.3,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 32 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,410100022629,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,2,2号线,Line 2,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,22,False,60.2,102.0,35.4,10.13,5.9,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 35 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,410100021064,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,3,3号线,Line 3,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,25,False,60.1,98.0,36.8,8.26,7.3,press_quoted_operator_notice,0.172,True,pass,pass,urban,speed proxy 37 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075776,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,4,4号线,Line 4,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,27,False,55.9,108.0,31.1,4.31,13.9,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 31 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000075797,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,5,5号线,Line 5,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,True,78.0,140.0,33.4,8.09,7.4,published_peak_offpeak_only,0.771,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,6,Amap topology match 2026-08-21,high,900000058317,"same line name as route(s) 6: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,6,5号线,Line 5,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,CPTOND-2025 company_cn via Amap line id (Wang et al. 2026),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,32,True,78.0,140.0,33.4,8.09,7.4,published_peak_offpeak_only,0.771,True,pass,pass,urban,speed proxy 33 km/h at or below 60,,include,5,Amap topology match 2026-08-21,high,900000058317,"same line name as route(s) 5: direction copy, extension segment or fragment","GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,7,6号线,Line 6,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,28,False,82.5,134.0,37.0,7.49,8.0,published_peak_offpeak_only,0.299,True,pass,pass,urban,speed proxy 37 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000090761,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,8,7号线,Line 7,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (line absent from CPTOND),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,21,False,57.3,98.0,35.1,7.12,8.4,published_peak_offpeak_only,0.304,True,pass,pass,urban,speed proxy 35 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000080953,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,9,8号线,Line 8,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,inferred: every CPTOND-2025 company record among the city's metro routes in the file names this operator (line absent from CPTOND),steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,28,False,98.1,144.0,40.9,6.25,9.6,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 41 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000139439,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,10,12号线,Line 12,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,11,False,31.7,40.0,47.6,4.54,13.2,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 48 km/h at or below 60,,include,,Amap topology match 2026-08-21,high,900000150086,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,11,14号线,Line 14,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel metro,城市轨道交通: 地铁系统 (GB/T 44413-2024 Table 4 row 1),metro,6,False,14.0,20.0,42.0,3.37,17.8,amap_interval_band,0.0,True,pass,pass,urban,speed proxy 42 km/h at or below 60,,include,,Amap topology match 2026-08-21,medium,900000104418,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 (>=3 万人次/h)
Zhengzhou,12,城郊线,Chengjiao Line,郑州轨道交通客运公司 / Zhengzhou Rail Transit Passenger Transport Company,"CPTOND-2025 company_cn via Amap line id (Wang et al. 2026), city single operator inferred",steel-wheel urban express (市域快速轨道系统),城市轨道交通: 市域快速轨道系统 (GB/T 44413-2024 Table 4 row 9),suburban / regional express,19,False,75.0,98.0,45.9,3.37,17.8,published_peak_offpeak_only,0.743,True,pass,pass,metropolitan (Tier B),designated 市域 / regional line,,"include as Tier B (metropolitan scope), report in sensitivity sample",,Amap topology match 2026-08-21,high,900000060882,,"GB/T 44413-2024 clause 5.1 and Table 2 for the system type and capacity class, reconciled against CAMET 2025 annual report table 3 per-city mode kilometres (china_metro/data calibration/camet2025_table3_mode_km.csv)",,,大运能 or 中运能 (GB/T Table 2 permits both)
